enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,candidate_id,profession,shift_duration,weekend_shift,night_shift,hourly_rate,travel_distance,difficulty_score,fill_probability,filled
7631,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,Unknown,9,Unknown,Unknown,>4,4,0.0,7631,Healthcare Assistant,12,Yes,Yes,25,8,73,0.03606453809916635,0
2160,city_13,0.8270000000000001,Male,No relevent experience,Full time course,Masters,STEM,6,Unknown,Unknown,1,60,1.0,2160,Physiotherapist,12,Yes,Yes,33,24,72,0.04137365106007538,0
11616,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,11,Unknown,Unknown,never,23,1.0,11616,Occupational Therapist,12,No,No,25,6,48,0.5709465968834663,0
12543,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Public Sector,>4,29,0.0,12543,Occupational Therapist,8,No,Yes,32,46,67,0.08101976866530786,0
32164,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Funded Startup,1,36,0.0,32164,Registered Nurse,8,Yes,No,35,9,53,0.3944675127794143,1
23512,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,33,0.0,23512,Registered Nurse,8,No,No,30,3,44,0.7020633698789296,0
26352,city_16,0.91,Male,Has relevent experience,no_enrollment,Primary School,Unknown,7,500-999,Pvt Ltd,never,12,0.0,26352,Physiotherapist,12,No,Yes,27,36,68,0.07100001915079908,0
27533,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,20,0.0,27533,Physiotherapist,12,No,No,23,23,52,0.42905340311653367,1
7512,city_67,0.855,Male,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,never,22,0.0,7512,Care Assistant,8,No,No,36,31,47,0.6055324872205857,0
2284,city_28,0.939,Male,No relevent experience,Part time course,High School,Unknown,4,10/49,Pvt Ltd,1,12,0.0,2284,Physiotherapist,12,Yes,No,18,34,66,0.09231302875229802,0
24064,city_21,0.624,Unknown,Has relevent experience,Unknown,Masters,STEM,13,Unknown,Unknown,1,68,1.0,24064,Healthcare Assistant,8,Yes,No,19,38,67,0.08101976866530786,0
17489,city_19,0.682,Male,Has relevent experience,Full time course,Graduate,STEM,8,10/49,Pvt Ltd,1,47,0.0,17489,Healthcare Assistant,8,Yes,No,24,40,65,0.10500058502026482,0
7285,city_93,0.865,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10/49,Funded Startup,2,36,0.0,7285,Occupational Therapist,8,No,No,29,35,52,0.42905340311653367,0
18848,city_41,0.8270000000000001,Male,Has relevent experience,Full time course,High School,Unknown,6,<10,Other,1,160,0.0,18848,Healthcare Assistant,8,No,Yes,25,48,71,0.04742587317756678,0
30026,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,86,0.0,30026,Healthcare Assistant,8,Yes,No,30,17,57,0.2689414213699951,0
27804,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,4,0.0,27804,Healthcare Assistant,8,Yes,No,18,21,64,0.11920292202211755,0
16092,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,2,102,0.0,16092,Care Assistant,8,Yes,No,35,3,52,0.42905340311653367,1
15471,city_89,0.925,Male,No relevent experience,Full time course,High School,Unknown,<1,Unknown,Unknown,never,204,0.0,15471,Occupational Therapist,12,No,No,25,38,54,0.36090725483714875,0
3236,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,114,0.0,3236,Registered Nurse,8,No,No,29,35,52,0.42905340311653367,0
9540,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,46,0.0,9540,Occupational Therapist,8,No,No,40,34,45,0.6713474534827301,0
8445,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,99,0.0,8445,Occupational Therapist,8,Yes,No,39,14,52,0.42905340311653367,0
2719,city_120,0.78,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,178,0.0,2719,Occupational Therapist,8,No,Yes,39,16,58,0.24179617240741008,1
30188,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,never,38,1.0,30188,Physiotherapist,12,No,No,36,4,41,0.7834209042318241,1
1073,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,Unknown,14,<10,Early Stage Startup,4,194,0.0,1073,Registered Nurse,8,No,No,38,9,41,0.7834209042318241,0
14918,city_114,0.926,Male,No relevent experience,no_enrollment,High School,Unknown,3,10/49,Pvt Ltd,1,85,0.0,14918,Physiotherapist,8,No,No,29,38,52,0.42905340311653367,0
3467,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,2,64,0.0,3467,Care Assistant,8,No,No,19,15,53,0.3944675127794143,1
8443,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,Unknown,Unknown,1,8,0.0,8443,Care Assistant,12,No,No,38,1,40,0.8066786301976913,1
15891,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,18,0.0,15891,Support Worker,8,Yes,No,32,10,55,0.32865254651727005,0
26662,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,>4,18,0.0,26662,Support Worker,8,No,Yes,28,11,62,0.15260866484263105,0
52,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,3,55,0.0,52,Care Assistant,12,No,No,36,31,47,0.6055324872205857,0
22064,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,5,Unknown,Unknown,never,80,0.0,22064,Care Assistant,8,No,No,18,36,57,0.2689414213699951,0
20734,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Funded Startup,2,112,0.0,20734,Physiotherapist,8,No,Yes,20,34,70,0.05431326613264062,0
5669,city_123,0.738,Unknown,Has relevent experience,no_enrollment,Phd,STEM,12,50-99,Pvt Ltd,1,80,0.0,5669,Care Assistant,8,No,No,18,38,57,0.2689414213699951,0
9219,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,2,264,0.0,9219,Registered Nurse,12,Yes,No,26,17,59,0.21657909576817594,0
1243,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,Unknown,12,100-500,Pvt Ltd,2,49,0.0,1243,Physiotherapist,12,No,No,38,4,40,0.8066786301976913,0
27713,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,Unknown,Unknown,never,17,1.0,27713,Care Assistant,8,Yes,Yes,31,43,77,0.02069111227008788,0
4437,city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,1,Unknown,Pvt Ltd,never,73,0.0,4437,Physiotherapist,8,Yes,Yes,40,37,71,0.04742587317756678,0
31863,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,5,Unknown,Unknown,2,22,1.0,31863,Physiotherapist,8,No,No,33,18,46,0.6390927451628512,1
17456,city_28,0.939,Male,No relevent experience,no_enrollment,High School,Unknown,5,Unknown,Unknown,1,35,0.0,17456,Healthcare Assistant,12,No,No,20,39,56,0.2979366301210704,1
24933,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,10,500-999,Public Sector,4,33,1.0,24933,Support Worker,8,No,No,26,36,53,0.3944675127794143,0
23982,city_14,0.698,Female,Has relevent experience,no_enrollment,Graduate,Other,7,Unknown,Unknown,never,17,1.0,23982,Physiotherapist,8,No,No,34,40,50,0.5,0
21273,city_165,0.903,Unknown,No relevent experience,no_enrollment,Graduate,STEM,3,Unknown,Unknown,2,113,0.0,21273,Occupational Therapist,8,No,No,34,7,43,0.7310585786300049,1
19062,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,2,224,0.0,19062,Physiotherapist,12,No,Yes,21,12,66,0.09231302875229802,0
5545,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,19,0.0,5545,Occupational Therapist,8,No,No,29,19,48,0.5709465968834663,0
23950,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,Humanities,5,50-99,Pvt Ltd,1,12,0.0,23950,Healthcare Assistant,8,No,Yes,31,37,66,0.09231302875229802,0
33109,city_104,0.924,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Early Stage Startup,1,48,0.0,33109,Care Assistant,8,No,No,39,8,41,0.7834209042318241,1
15825,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,91,0.0,15825,Physiotherapist,12,Yes,No,31,10,56,0.2979366301210704,1
20336,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Unknown,Unknown,1,5,0.0,20336,Healthcare Assistant,12,No,No,31,36,51,0.46434632916602836,0
26869,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Early Stage Startup,2,192,1.0,26869,Registered Nurse,8,No,No,33,7,44,0.7020633698789296,0
9913,city_160,0.92,Unknown,Has relevent experience,Full time course,Graduate,STEM,18,Unknown,Unknown,2,24,1.0,9913,Healthcare Assistant,8,No,No,26,28,51,0.46434632916602836,1
32978,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,Business Degree,11,5000-9999,Pvt Ltd,1,10,0.0,32978,Support Worker,8,No,No,19,41,58,0.24179617240741008,0
29528,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,34,0.0,29528,Support Worker,8,No,No,22,43,56,0.2979366301210704,0
7057,city_81,0.73,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Public Sector,1,47,1.0,7057,Care Assistant,8,No,Yes,22,18,66,0.09231302875229802,1
9611,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Other,6,Unknown,Unknown,2,56,1.0,9611,Occupational Therapist,8,Yes,No,35,37,59,0.21657909576817594,0
29876,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Other,>4,44,0.0,29876,Care Assistant,12,No,Yes,28,1,60,0.1933213698023087,0
24206,city_73,0.754,Male,Has relevent experience,Part time course,High School,Unknown,5,10/49,Unknown,2,82,0.0,24206,Occupational Therapist,8,No,Yes,26,29,66,0.09231302875229802,0
33362,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,100,0.0,33362,Occupational Therapist,12,Yes,No,26,22,60,0.1933213698023087,0
26579,city_1,0.847,Male,No relevent experience,Full time course,Graduate,No Major,9,Unknown,Unknown,never,11,1.0,26579,Occupational Therapist,12,No,Yes,29,22,64,0.11920292202211755,0
17488,city_123,0.738,Male,No relevent experience,Full time course,Masters,STEM,1,Unknown,Unknown,1,26,1.0,17488,Occupational Therapist,8,No,No,21,47,58,0.24179617240741008,1
13048,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,8,0.0,13048,Support Worker,8,Yes,No,20,45,68,0.07100001915079908,0
5950,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,2,500-999,Pvt Ltd,never,15,0.0,5950,Support Worker,12,No,Yes,22,24,67,0.08101976866530786,0
16029,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Unknown,Unknown,>4,34,0.0,16029,Physiotherapist,12,No,No,38,25,45,0.6713474534827301,0
22009,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Early Stage Startup,1,46,0.0,22009,Support Worker,8,Yes,No,24,20,61,0.17201283293576136,1
22284,city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,Unknown,2,Unknown,Unknown,Never,131,0.0,22284,Care Assistant,8,No,No,31,30,50,0.5,1
28651,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,No Major,14,<10,Early Stage Startup,1,156,0.0,28651,Support Worker,12,No,Yes,22,7,64,0.11920292202211755,0
25568,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,5,Unknown,Unknown,never,44,0.0,25568,Care Assistant,8,Yes,No,18,3,60,0.1933213698023087,1
15594,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Funded Startup,1,176,0.0,15594,Registered Nurse,8,Yes,No,33,6,54,0.36090725483714875,0
11116,city_103,0.92,Unknown,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,4,125,1.0,11116,Support Worker,12,No,No,36,16,44,0.7020633698789296,1
23954,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,never,51,0.0,23954,Care Assistant,12,No,Yes,40,13,56,0.2979366301210704,0
30562,city_90,0.698,Unknown,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Unknown,1,42,0.0,30562,Occupational Therapist,8,No,No,19,7,51,0.46434632916602836,0
32131,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Unknown,Unknown,1,51,0.0,32131,Healthcare Assistant,8,Yes,No,35,29,57,0.2689414213699951,1
32416,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,102,0.0,32416,Occupational Therapist,8,No,Yes,22,11,65,0.10500058502026482,0
8703,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,5,0.0,8703,Physiotherapist,8,No,No,40,2,39,0.8279871670642386,1
27906,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,63,0.0,27906,Care Assistant,12,No,Yes,28,24,64,0.11920292202211755,0
13261,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,14,1.0,13261,Occupational Therapist,8,Yes,No,33,26,58,0.24179617240741008,0
32716,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Phd,STEM,17,50-99,Pvt Ltd,1,336,0.0,32716,Support Worker,12,Yes,No,26,45,65,0.10500058502026482,0
7306,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,Unknown,15,Unknown,Unknown,>4,50,0.0,7306,Support Worker,8,Yes,No,33,38,60,0.1933213698023087,0
23819,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,3,Unknown,Unknown,1,78,1.0,23819,Registered Nurse,8,No,No,20,9,50,0.5,1
31042,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,14,Unknown,Unknown,2,46,1.0,31042,Healthcare Assistant,8,No,No,20,38,56,0.2979366301210704,0
11671,city_1,0.847,Unknown,No relevent experience,Full time course,Graduate,STEM,6,50-99,Unknown,1,122,0.0,11671,Care Assistant,8,Yes,No,37,36,58,0.24179617240741008,0
28201,city_28,0.939,Male,No relevent experience,no_enrollment,Phd,STEM,11,Unknown,Public Sector,>4,24,0.0,28201,Occupational Therapist,12,Yes,Yes,19,41,83,0.008886588719087945,0
119,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,9,10/49,Unknown,2,50,0.0,119,Healthcare Assistant,12,No,Yes,30,6,60,0.1933213698023087,0
16818,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,38,0.0,16818,Registered Nurse,8,No,No,23,47,57,0.2689414213699951,0
25632,city_162,0.767,Unknown,Has relevent experience,no_enrollment,Masters,STEM,9,Unknown,Unknown,4,61,0.0,25632,Physiotherapist,12,No,No,31,30,50,0.5,0
9532,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,2,10/49,Pvt Ltd,2,72,0.0,9532,Healthcare Assistant,8,No,No,26,14,48,0.5709465968834663,1
18760,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Unknown,Unknown,1,24,1.0,18760,Registered Nurse,8,No,No,35,48,51,0.46434632916602836,1
14323,city_75,0.939,Unknown,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,6,0.0,14323,Care Assistant,8,No,No,40,14,41,0.7834209042318241,1
5044,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,18,10/49,Pvt Ltd,4,20,0.0,5044,Physiotherapist,8,Yes,No,20,14,61,0.17201283293576136,0
33212,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,161,1.0,33212,Support Worker,8,No,No,29,24,49,0.5356536708339716,0
31851,city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,122,1.0,31851,Registered Nurse,8,Yes,Yes,36,18,69,0.062135633086429685,0
4646,city_128,0.527,Unknown,Has relevent experience,Part time course,High School,Unknown,2,Unknown,Unknown,Never,50,1.0,4646,Support Worker,8,No,No,22,2,48,0.5709465968834663,1
16806,city_133,0.742,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,106,1.0,16806,Physiotherapist,8,Yes,Yes,31,32,75,0.027346786796182875,0
29661,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,<1,Unknown,Unknown,never,98,1.0,29661,Registered Nurse,8,Yes,Yes,25,26,77,0.02069111227008788,0
21079,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Unknown,NGO,1,17,0.0,21079,Registered Nurse,8,Yes,No,38,31,56,0.2979366301210704,0
12647,city_180,0.698,Unknown,No relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,2,43,0.0,12647,Physiotherapist,8,Yes,No,30,21,58,0.24179617240741008,0
4929,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Pvt Ltd,1,16,1.0,4929,Care Assistant,12,No,Yes,25,29,67,0.08101976866530786,0
25334,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,4,19,0.0,25334,Registered Nurse,8,Yes,No,21,14,61,0.17201283293576136,0
12661,city_75,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,19,Unknown,Unknown,>4,112,0.0,12661,Physiotherapist,8,No,No,33,41,51,0.46434632916602836,1
18952,city_114,0.926,Male,No relevent experience,Full time course,Graduate,Business Degree,7,<10,Pvt Ltd,2,85,0.0,18952,Healthcare Assistant,8,No,No,40,49,48,0.5709465968834663,0
10771,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10/49,Pvt Ltd,2,9,0.0,10771,Support Worker,12,No,Yes,38,47,64,0.11920292202211755,0
19971,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,10/49,Pvt Ltd,3,106,0.0,19971,Registered Nurse,12,No,No,20,1,49,0.5356536708339716,0
4739,city_16,0.91,Male,Has relevent experience,no_enrollment,Unknown,Unknown,3,<10,Pvt Ltd,1,51,1.0,4739,Healthcare Assistant,8,Yes,No,22,34,64,0.11920292202211755,0
16565,city_36,0.893,Male,Has relevent experience,no_enrollment,High School,Unknown,5,50-99,Pvt Ltd,never,102,0.0,16565,Registered Nurse,8,Yes,No,31,32,60,0.1933213698023087,0
32120,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,13,0.0,32120,Care Assistant,8,Yes,No,32,48,62,0.15260866484263105,0
11182,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,35,0.0,11182,Physiotherapist,12,No,No,24,39,54,0.36090725483714875,1
11810,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,8,Unknown,Unknown,2,72,0.0,11810,Registered Nurse,8,No,No,18,12,52,0.42905340311653367,0
1809,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,2,194,1.0,1809,Physiotherapist,8,No,No,40,48,48,0.5709465968834663,1
30204,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,52,1.0,30204,Occupational Therapist,12,No,No,27,3,46,0.6390927451628512,0
24440,city_104,0.924,Male,No relevent experience,Full time course,High School,Unknown,3,10/49,Unknown,1,155,0.0,24440,Registered Nurse,12,Yes,No,25,14,59,0.21657909576817594,1
24413,city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,8,Unknown,Unknown,never,46,1.0,24413,Care Assistant,8,No,No,25,22,51,0.46434632916602836,0
30731,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,41,0.0,30731,Care Assistant,8,Yes,Yes,26,26,76,0.023792942398164606,0
13308,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,25,1.0,13308,Healthcare Assistant,8,No,No,23,35,55,0.32865254651727005,0
2412,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,12,<10,Funded Startup,2,113,0.0,2412,Care Assistant,8,No,No,32,23,47,0.6055324872205857,0
10004,city_67,0.855,Male,Has relevent experience,no_enrollment,Phd,STEM,12,Unknown,Unknown,1,45,0.0,10004,Physiotherapist,8,Yes,No,40,39,56,0.2979366301210704,0
19449,city_21,0.624,Male,Has relevent experience,Unknown,Graduate,STEM,7,100-500,Pvt Ltd,4,82,0.0,19449,Occupational Therapist,12,No,No,30,4,44,0.7020633698789296,1
22721,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Pvt Ltd,>4,298,1.0,22721,Care Assistant,8,No,Yes,26,45,70,0.05431326613264062,0
5324,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,246,0.0,5324,Registered Nurse,8,Yes,No,35,26,57,0.2689414213699951,1
633,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,2,44,0.0,633,Care Assistant,8,Yes,No,37,37,58,0.24179617240741008,0
32878,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,3,26,0.0,32878,Occupational Therapist,8,No,No,21,43,57,0.2689414213699951,0
4195,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Public Sector,1,168,0.0,4195,Physiotherapist,8,Yes,Yes,37,49,75,0.027346786796182875,0
24785,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,4,10000+,Public Sector,1,33,0.0,24785,Registered Nurse,8,No,No,34,26,47,0.6055324872205857,1
29778,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,Humanities,1,100-500,Pvt Ltd,1,5,0.0,29778,Healthcare Assistant,12,No,Yes,30,26,64,0.11920292202211755,0
18770,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,13,0.0,18770,Healthcare Assistant,8,No,Yes,35,30,63,0.13503642292280238,0
29225,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,30,0.0,29225,Healthcare Assistant,8,Yes,No,25,29,62,0.15260866484263105,0
289,city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,Unknown,Unknown,2,122,0.0,289,Registered Nurse,12,Yes,Yes,27,32,77,0.02069111227008788,0
23015,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,<10,Pvt Ltd,2,166,0.0,23015,Healthcare Assistant,12,No,No,34,14,44,0.7020633698789296,1
13909,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,>4,31,0.0,13909,Care Assistant,8,No,No,25,29,52,0.42905340311653367,1
23888,city_10,0.895,Male,No relevent experience,no_enrollment,Primary School,Unknown,7,Unknown,Unknown,never,232,0.0,23888,Registered Nurse,8,No,Yes,36,5,57,0.2689414213699951,0
17996,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,28,0.0,17996,Registered Nurse,12,No,No,37,30,47,0.6055324872205857,1
11313,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,25,0.0,11313,Registered Nurse,8,No,No,29,22,49,0.5356536708339716,0
21119,city_41,0.8270000000000001,Male,No relevent experience,Full time course,High School,Unknown,6,Unknown,Unknown,1,37,0.0,21119,Support Worker,8,No,No,25,32,53,0.3944675127794143,0
7283,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,10,Unknown,Unknown,1,2,1.0,7283,Physiotherapist,12,Yes,No,36,17,54,0.36090725483714875,0
5034,city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,Humanities,<1,Unknown,Unknown,never,8,0.0,5034,Support Worker,8,Yes,No,37,30,57,0.2689414213699951,0
9814,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,NGO,1,47,0.0,9814,Support Worker,8,No,No,20,6,50,0.5,0
11305,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,166,1.0,11305,Support Worker,8,No,No,25,5,48,0.5709465968834663,1
9070,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,5,500-999,Pvt Ltd,2,131,0.0,9070,Physiotherapist,8,No,No,25,41,55,0.32865254651727005,1
23302,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,12,1.0,23302,Support Worker,8,No,No,29,36,52,0.42905340311653367,1
17469,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,10,1.0,17469,Healthcare Assistant,8,No,No,32,22,47,0.6055324872205857,1
13084,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Funded Startup,1,69,0.0,13084,Registered Nurse,12,Yes,No,18,47,69,0.062135633086429685,0
18823,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,24,0.0,18823,Registered Nurse,8,No,Yes,31,23,63,0.13503642292280238,0
20593,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,70,0.0,20593,Care Assistant,8,No,No,38,13,42,0.75820382759259,0
30436,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,6,10000+,Pvt Ltd,1,12,0.0,30436,Occupational Therapist,8,Yes,No,18,50,70,0.05431326613264062,0
32957,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,2,106,0.0,32957,Healthcare Assistant,12,No,No,26,38,53,0.3944675127794143,0
31993,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Arts,16,Unknown,Unknown,>4,35,1.0,31993,Physiotherapist,8,No,No,30,40,52,0.42905340311653367,1
15036,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,18,0.0,15036,Occupational Therapist,8,No,No,40,44,47,0.6055324872205857,1
6517,city_19,0.682,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,NGO,never,113,0.0,6517,Registered Nurse,8,Yes,No,18,16,63,0.13503642292280238,0
15008,city_61,0.913,Male,No relevent experience,Full time course,Graduate,Other,1,Unknown,Unknown,1,112,0.0,15008,Support Worker,8,No,No,23,14,50,0.5,0
